ensemble_cluster_id,cluster_size,missing_sm,match_letter,picked_idx,confidence,reason,n_candidates
8677,2,Morrisons,NONE,,0.95,"Cluster is own-brand Chicken & Mushroom pasta sauce (110-120g). No Morrison's candidate matches: A is Dolmio Pepperoni (different flavour, 150g), B is Ramen (di",8
8702,2,Morrisons,NONE,,0.95,"Cluster is Unearthed Chorizo Croquetas 180g (branded, specific product). Candidates A-H are either different brands (Morrisons own-brand, Tender'lish, The Delic",8
8701,2,Tesco,NONE,,0.95,The cluster contains 'Love Me Tender' branded products (Pomelo and Mango flavours at 130g). None of the Tesco candidates are 'Love Me Tender' branded products. ,8
8707,2,Sains,NONE,,0.95,"The cluster contains rainbow sprinkles (cake decorations), but candidates lack an exact match. Option B is cake decorations but different type (unicorn themed, ",8
8703,3,Tesco,B,61071.0,0.85,"Tesco 10 Reduced Fat Mild Slices 200G matches the cluster's core product: reduced fat cheese slices, 200g weight. All cluster items are reduced fat cheesy/chees",8
8707,2,Morrisons,B,23526.0,0.85,"Hundreds and Thousands is the UK term for rainbow sprinkles - same core product, similar weight (80g vs 64.9-75g cluster range), own-brand Morrisons equivalent ",8
8693,2,Tesco,NONE,,0.95,"No candidate matches 'Haribo Box of Happy 120g'. All candidates are different varieties (A: Gold Bears, B: Maoam Joystixx, C: Rainbow Strips) or different brand",5
8712,3,Morrisons,NONE,,0.95,"Cluster contains Côtes de Gascogne wines (specific AOC region). Candidate A is Côtes de Thau (different region), B-C-E-G-H are different wines entirely, D is no",8
8711,2,Tesco,NONE,,0.95,"Cluster is Kinder Surprise Easter Egg 220g. Candidate B is Kinder Mini Treats 16 Pack 200g - different product line (Mini Treats vs Surprise), different weight ",8
8711,2,Sains,NONE,,0.95,"Cluster is Kinder brand Easter eggs (220g). All candidates are either different brands (Tony's Chocolonely, Sainsbury's, Belazu, Oggs, Manischewitz) or non-egg ",8
8715,2,Tesco,NONE,,0.95,"Cluster is ProperCrisps Flame Grilled Steak Potato Crisps 100g. No candidate matches: A/C are Popworks (different brand), B is Batchelors Noodles (different pro",8
8713,2,Tesco,NONE,,0.95,"No candidate matches Proper Prawn Cocktail Potato Crisps. Cluster requires specific brand (Proper), specific flavour (Prawn Cocktail), and 100g weight. Candidat",8
8710,3,Tesco,NONE,,0.95,"Cluster is 100% peanut butter (unsalted, no added ingredients) at 340g. Candidate B is 340g smooth peanut butter but brand differs (Nuts About Nature vs. own-br",8
8699,3,Tesco,A,63971.0,0.85,"Tesco 2 Cheese & Bacon Chicken Kiev 260g matches the cluster's core product: 2-pack, breaded chicken kiev, 260g weight. Bacon vs Ham is a minor flavor variation",8
8722,3,Morrisons,NONE,,0.99,"No Jus-Rol Cinnamon Swirls product in the Morrisons candidates. All candidates are either different brands, different product types, or lack the branded cinnamo",8
8713,2,Morrisons,NONE,,0.99,"Cluster is Proper brand Prawn Cocktail crisps 100g. No candidate matches: A is Lays Paprika 130g, B is Doner Kebab 125g, D is Spicy Ndjua 125g, E is Steak Ale O",8
8724,2,Sains,NONE,,0.98,The cluster is Newman's Own Mayonnaise in Roasted Tomato & Chilli flavour (275-280ml). Candidate C is Newman's Own but wrong flavour (Olive Oil & Vinegar). Cand,8
8724,2,Morrisons,NONE,,0.95,"Cluster is Newman's Own Mayonnaise (Roasted Tomato & Chilli flavour, ~275-280ml). No candidate matches: A is Shaws Relish (different brand, product type); B is ",8
8729,2,Sains,NONE,,0.95,"Cluster is Twix brand (180g, 9x20g multipack). Candidate C (Pick Up) is closest match for salted caramel fingers at similar weight (140g, 5x28g) but different b",8
8729,2,Morrisons,NONE,,0.95,"Cluster is Twix brand multipack (9x20g, 180g total). No Morrisons candidate is Twix brand. All candidates are either different brands (Walnut Whip, Jezyki) or M",8
8730,2,Sains,NONE,,0.95,"Candidate A is Leffe Blond Abbey Beer (alcoholic), not alcohol-free. Cluster specifies Leffe Blonde Alcohol Free/0%. Also pack count differs: cluster has 6x250m",8
8737,3,Sains,NONE,,0.95,"Cluster contains colourful/chocolate sprinkles (baking/decoration product), 70-80g. Candidates are: baked goods, crab paste, pancakes, lentil snacks, corn thins",8
8742,3,Sains,NONE,,0.95,"Cluster is plain/standard ready-to-serve custard 400g. Candidates A-F are either different flavours (chocolate, vanilla, vegan), different weights (330g, 500g),",8
8731,2,Sains,NONE,,0.95,"Cluster is WKD Iron Brew (alcoholic, 700ml). No candidate matches: all are either non-alcoholic, different brand, different flavour, or different volume. F is a",8
8744,2,Sains,B,32941.0,0.95,"Sainsbury's Rice Pudding, Low Fat matches the cluster's core product (rice pudding, reduced/low fat, 400g). Own-brand rice pudding with same weight and fat prof",8
8715,2,Morrisons,NONE,,0.95,"Cluster is ProperCrisps Flame Grilled Steak 100g. No candidate matches: A is Morrisons brand (different), B is Lays Paprika (different flavor/brand), C is unrel",8
8749,2,Sains,NONE,,0.95,"Cluster is M&M's Crispy Party Pouch 850g. No candidate is M&M's brand, and none match the crispy chocolate candy core product. All candidates are different food",8
8717,2,Sains,NONE,,0.95,"Cluster is Pringles Multigrain Roast Chicken & Rosemary (~168g avg). No Sainsbury's candidate matches: all are either different brands (Sainsbury's own-brand), ",8
8750,2,Morrisons,NONE,,0.95,"Cluster is The Happy Egg Co. brand (x6 or x10 mixed weight free range eggs). Candidates A, B, G, H are different brands (Bronte Brown, Morrisons Savers, Chuckle",8
8717,2,Morrisons,NONE,,0.99,"Cluster is Pringles Multigrain Roast Chicken & Rosemary crisps. Candidates A-H include no Pringles products, no chicken & rosemary flavoured crisps, and no matc",8
8753,2,Morrisons,NONE,,0.95,Candidate H is Twix brand but different variety (plain vs twin bars) and weight (320g vs 350-360g cluster). No candidate matches the Twix Twin Bars Multipack sp,8
8754,2,Sains,NONE,,0.95,Cluster is Bounty brand coconut & milk chocolate bars (4x57g = 228g). No Sainsbury's candidate is Bounty brand. F is coconut-based but different product (puddin,8
8752,2,Sains,NONE,,0.95,Cluster is PhD Smart Bar Salted Fudge Brownie 64g - a specific branded protein/nutrition bar. None of the Sainsbury's candidates match: A is Sainsbury's own-bra,8
8749,2,Tesco,NONE,,0.99,"The cluster is M&M's Crispy Party Pouch 850g - a branded chocolate candy product. None of the Tesco candidates match: A is crisps, B is fruit & nut mix, C is ke",7
8755,2,Morrisons,NONE,,0.95,"Cluster is Twix brand chocolate biscuit bars (160g multipack). No candidate is Twix brand. All candidates are either different brands (Walnut Whip, Rakusen's) o",8
8754,2,Morrisons,NONE,,0.95,"Cluster is Bounty coconut milk chocolate bars (4x57g=228g). No Morrison's candidate matches: A is Walnut Whip, B-D are own-brand or non-Bounty, E is bao buns, F",8
8758,2,Sains,NONE,,0.0,"parse_error: {""match"": ""NONE"", ""confidence"": 0.95, ""reason"": ""Cluster is Twix Caramel & White",8
8757,2,Sains,NONE,,0.95,"Cluster is Galaxy brand salted caramel milk chocolate sharing bar 135g. No candidate matches: A is Free From egg, B is Elizabeth Shaw biscuits, C is cookies, D ",8
8760,2,Sains,NONE,,0.95,"Cluster is PhD Smart Protein Bar Chocolate Peanut Butter (~64g). No candidate matches: A-C are Hu brand (different brand, different flavors); D & H are Doisy & ",8
8761,2,Tesco,NONE,,0.95,"Cluster is Grenade brand (Chocolate Chip Salted Caramel), 240g. All Tesco candidates are either different brands (Tesco own-brand) or different flavours/varieti",8
8755,2,Sains,NONE,,0.95,"Cluster is Twix brand (caramel & milk chocolate, 4x40g, 160g). No candidate is Twix brand. All Sainsbury's candidates are either different brands (Dairy Box, Fr",8
8761,2,Morrisons,NONE,,0.95,"The cluster is Grenade brand Chocolate Chip Salted Caramel (240g). None of the Morrisons candidates are Grenade brand products. A is Lindor (different brand, di",8
8763,3,Sains,NONE,,0.95,"Cluster contains plain/regular spaghetti pasta from budget own-brand lines (ASDA Essentials, Morrisons Savers, Tesco Hearty Food Co.). No Sainsbury's candidate ",8
8766,2,Morrisons,NONE,,0.95,Cluster is unbranded 'Zesty & Vibrant/Zesty White Wine' from ASDA/Tesco own-brands. Candidates A & C are branded (Gallo/Morrisons Best) with specific varieties ,8
8767,2,Morrisons,NONE,,0.95,Cluster is unbranded 'Smooth & Fruity' red wine (generic/own-brand). No candidate matches this generic fruity red profile without additional specific variety/br,8
8772,2,Morrisons,NONE,,0.95,Cluster contains nuggets (breaded/fried bite-sized pieces): chicken nuggets and plant-based no-chicken nuggets. All Morrisons candidates are prepared dishes (wr,8
8775,3,Tesco,A,49757.0,0.95,"Stockwell & Co is Tesco's own-brand equivalent. Orange Marmalade, Thick Cut variety, 454g matches cluster specifications exactly. Own-brand of different SM allo",8
8776,2,Morrisons,A,23225.0,0.85,"Ginger Preserve with same flavour, though 340g vs 450g cluster weight. Different brand (Mackays vs ASDA/Sainsbury's own-brand) but same core product type. Weigh",8
8776,2,Tesco,NONE,,0.95,"The cluster contains ginger preserve (a spread/jam product), while candidate A is stem ginger (pickled ginger pieces), B is ginger beer (beverage), and C is a g",8
8777,2,Tesco,NONE,,0.95,"Cluster is creamed rice pudding (dessert), candidates are sushi rice, fruit jelly pudding, sticky rice, candles, salad cream, and crumble mix - none match the c",8
8782,2,Sains,NONE,,0.95,"Cluster is beef ravioli in tomato sauce. Candidate A is vegetable ravioli (different filling), B is cheese & tomato ravioli (different filling), C is sauce only",8
8764,3,Morrisons,NONE,,0.95,"Cluster is tomato ketchup (condiment). Candidates include chopped tomatoes, peach slices, cakes, dumplings, kebabs, and potatoes - no tomato ketchup product ava",8
8783,3,Tesco,NONE,,0.95,"Cluster contains mixed core products (carved chicken breast slices, vegan chicken style, chargrilled chicken breast slices) with no consistent match. No single ",8
8782,2,Morrisons,NONE,,0.98,"Cluster is beef ravioli (ready meal pasta), candidates are all pasta sauces (condiments). Different core products - ravioli is a complete dish, sauces are ingre",8
8777,2,Sains,NONE,,0.95,Cluster is creamed rice pudding (ASDA/Morrisons own-brand). Candidate A is low fat variety (different formulation). Candidate B is Ambrosia brand with sultanas ,8
8785,3,Morrisons,NONE,,0.95,Cluster is malt vinegar (568ml). Candidate A is apple cider vinegar (500ml) - different vinegar type and volume. No other candidates are vinegar products.,8
8753,2,Sains,NONE,,0.95,"Cluster is Twix Twin Bars (specific branded product, 9x40g or similar multipack format). Candidates are either assorted chocolates (A), generic biscuits (B, E, ",8
8786,2,Sains,NONE,,0.95,"Cluster is chicken drumsticks (specific cut); all candidates are either whole chickens, chicken fillets, or stuffed roasts. No drumsticks offered by Sainsbury's",6
8789,2,Sains,NONE,,0.95,"Cluster is Carabao Sport Orange Isotonic Drink 500ml. No candidate matches: A is Ocean Spray cranberry, B is Grace mango carrot, C is Irn-Bru, D is Orangina, E ",8
8790,2,Morrisons,NONE,,0.95,Cluster is Daddies Favourite Brown Sauce (680-685g). Candidate A is Hammonds of Yorkshire Chop Brown Sauce - different brand and different variety/flavour (Chop,8
8808,2,Tesco,A,63703.0,0.85,"Lindt Gold Bunny Milk Chocolate Egg same brand and variety, though 460g is larger than cluster's 350-360g range, it appears to be the same core product line wit",8
8808,2,Morrisons,NONE,,0.95,Cluster is Lindt Gold Bunny Easter Egg (350-360g). Candidate H is Lindt Creation Desserts (320g) - different product variety/type and different weight. Candidat,8
8786,2,Tesco,NONE,,0.95,Cluster is plain chicken drumsticks (1000-1100g). Candidate A is flavored (Sweet Chilli) and smaller (800g). No other candidates are chicken drumsticks.,7
8789,2,Tesco,NONE,,0.95,"Cluster is Carabao Sport Orange Isotonic Drink 500ml. No Tesco candidate matches this specific brand, variety, and type. Candidates A-E are different brands/typ",8
8811,2,Sains,A,33791.0,0.95,"Princes Crab Paste 75g matches the core product (crab paste, 75g weight) from the cluster. While the brand differs from ASDA/Morrisons own-brand versions, it is",8
8815,2,Sains,NONE,,0.98,"Cluster is Yoplait Yop strawberry yogurt drink (700g). No candidate matches: A is yogurt tubes (different brand, format, flavour mix); B-D are alcoholic spirits",8
8817,3,Tesco,NONE,,0.95,"Cluster is Paw Patrol branded kids strawberry yogurt 270g (6x45g pots). No Tesco candidate matches: all lack Paw Patrol branding, correct weight, or pack config",8
8793,3,Morrisons,NONE,,0.95,"Cluster is Cornetto brand soft ice cream cones. No candidate is Cornetto brand. All candidates are different brands (Michielan, Baskin Robbins, Barratt, Equi's ",8
8747,3,Tesco,NONE,,0.95,"Cluster is Galaxy brand caramel & milk chocolate bar 135g. No candidate matches: A is peanuts, B is sponge, C is rice cakes, D is eclairs, E is different brand/",8
8820,3,Tesco,NONE,,0.95,"Cluster is Petits Filous branded yogurt pots (multi-pack, ~850g total). All candidates are either different brands, different product types (eclairs, trifle, wr",8
8815,2,Tesco,NONE,,0.95,"Cluster is Yoplait Yop Strawberry 700g. Candidate A is Yop Vanilla (wrong flavour), not 700g. No Tesco match for Yoplait Yop Strawberry 700g.",8
8828,3,Morrisons,D,27166.0,0.75,Malteser Teaser Large Egg matches brand (Maltesers) and product type (Easter egg). Weight difference (180g vs 220g/212g) is a concern but product core is the sa,8
8830,3,Morrisons,NONE,,0.95,"Cluster contains branded Easter eggs (M&M's Crispy and Snickers). Candidates F is a Malteser Easter egg (different brand), while A-E and G-H are either non-East",8
8822,3,Tesco,NONE,,0.95,"Cluster is Petits Filous Strawberry Drinking Yogurt 400g (4x100g). Candidate A is Dairy Free Apricot (wrong flavour, wrong size 380g). No other candidate matche",8
8816,3,Tesco,NONE,,0.95,"Cluster is Peppa Pig/Paw Patrol branded kids strawberry yogurt 270g (6x45g pots). No Tesco candidate matches: A is trifles (different product), B is 360g (wrong",8
8834,2,Sains,NONE,,0.95,"Cluster is Creamed Coconut (KTC and Pride brands, ~200g). No candidate is creamed coconut. Option A is desiccated coconut (different variety), F contains peanut",8
8839,3,Tesco,NONE,,0.95,"Cluster contains Cadbury chocolate products (Daim eggs, Double Decker, Creme eggs) in 75-78g range. No Tesco candidate matches: E is Cadbury but Twirl Bites (di",8
8836,3,Morrisons,NONE,,0.95,"Cluster contains Wright's Cake Mix products (Madeira and Ginger varieties, 500g). No candidate matches: A and B are baking cases (different product type), C is ",8
8851,2,Tesco,NONE,,0.99,"Cluster is Tyrrells Lentil Sharing Crisps Sweet Chilli & Red Pepper 80g. No candidate matches: A is olives, B is sardines, C is popcorn, D is paste, E is noodle",8
8837,3,Sains,NONE,,0.95,"Cluster is Regal Madeira Cake Slices (360-370g). No candidate matches: A is cream, B is coconut cookies (different variety), C-D are olives, E is aubergine, F i",8
8849,3,Tesco,NONE,,0.99,"Cluster is Brown Sauce (condiment/table sauce). All candidates are either pasta sauces, curry sauces, or lentils - no Brown Sauce option from Tesco in the list.",8
8852,3,Tesco,NONE,,0.95,"Cluster is smoked haddock fishcakes (270-290g, 2-pack). Candidate C is cod & chorizo (different fish, different flavour). Candidate F is a medley with multiple ",8
8819,3,Tesco,NONE,,0.95,"Cluster is Wildlife Choobs Kids yogurt tubes (6x37g, 220-222g total). No Tesco candidate matches: A is trifles, B is eclairs, C is different brand/flavour, D&H ",8
8854,3,Tesco,NONE,,0.95,"Cluster is a dozen (12) red roses. Candidates A and B are small bouquets with mixed red & orange roses, not a dozen red roses specifically. Different variety (m",8
8825,3,Tesco,B,52349.0,0.95,"Petits Filous brand, No Added Sugar variety, 6x47g pack (282g total) matches cluster format and weight. Only difference is flavor (Apple Pear & Banana vs Strawb",8
8856,2,Tesco,NONE,,0.95,"Cluster is Wrigley's Extra Cool Breeze (specific flavour), 83.9g multipack 6x10 pieces. Candidate A is Wrigley's Extra Watermelon (different flavour), 84g diffe",8
8856,2,Sains,A,38116.0,0.85,"Wrigley's Extra Cool Breeze, same brand and flavour. Cluster shows multipack 83.9g; candidate A is 70g single pack. Weight differs but represents the same core ",8
8860,2,Tesco,NONE,,0.95,"Cluster is Capri-Sun brand (specific juice drink pouch product). Candidates are all different brands (KX, Growers Harvest, Get More Vitamins, Wowhydrate, Vit-Hi",8
8863,2,Sains,NONE,,0.95,"Cluster is Assam tea (125g), Candidate A is Red Label tea (different variety/flavour), 125g weight matches but tea type differs",8
8859,2,Tesco,NONE,,0.95,"Cluster is Bottlegreen brand Light Elderflower & Crisp Apple 2x750ml (1500ml). No Tesco candidate matches: A is different flavor/brand, B is apple juice not spa",8
8863,2,Morrisons,NONE,,0.95,"Cluster contains Assam tea bags (125g). Candidates A-H are all tobacco/nicotine products (Terea, Iqos, vapes), not tea. No match possible.",8
8855,2,Sains,NONE,,0.95,Cluster is heart-shaped crumpets (savory bread product). All candidates are cakes/cupcakes/sweet baked goods. No match in product category or type.,8
8867,3,Morrisons,NONE,,0.95,"Cluster contains mixed beans/vegetables in water (270-300g). Candidates are either single bean varieties (B-E, G-H), processed peas (F), or organic mixed beans ",8
8865,2,Tesco,NONE,,0.95,The cluster contains generic biscuit assortments (550g) from ASDA and Morrisons. Tesco candidate E (Stockwell & Co 24 Wheat Biscuits 432g) is a specific wheat b,8
8859,2,Morrisons,NONE,,0.95,"Cluster is Bottlegreen Light Elderflower & Crisp Apple Sparkling Pressé 2x750ml (1500ml total). Candidates A-G are tobacco products (Benson & Hedges, Lambert & ",8
8875,2,Tesco,NONE,,0.95,"Cluster is Starbucks White Chocolate Mocha Iced Coffee 220ml. No candidate matches: E is different Starbucks product (coffee pods), others are sandwiches/wraps/",8
8855,2,Tesco,NONE,,0.95,"Cluster is crumpets (4-pack, heart-shaped). Candidates A-H are all cakes, macarons, doughnuts, or baguettes - no crumpets available.",8
8878,2,Tesco,NONE,,0.95,"Candidate A is flavored (Fire Pit BBQ) chicken thighs, while cluster contains plain chicken thighs. Candidates B-H are different products entirely (pies, fillet",8
8868,2,Tesco,NONE,,0.95,Cluster contains a pink mug (non-food) and a parmigiana dish (food). Candidates are all single products. No candidate matches both items or represents the same ,8
8879,2,Sains,NONE,,0.95,Cluster contains two different branded products (Nice Drop and Morrisons The Best Trentino). Candidates B and G are single-brand Pinot Grigio products from diff,8
8880,3,Sains,NONE,,0.95,Cluster contains Galaxy Minstrels/Truffle Minis Easter Eggs (192-250g). Candidate A is unspecified Galaxy product; H is Mixed Swiss Chocolate Mini Eggs (differe,8
8873,2,Sains,NONE,,0.95,"Cluster is Scotch Broth (own-brand products from ASDA and Morrisons). Candidate A is Baxters Highlanders Beef Broth - different brand (Baxters), different varie",8
8881,2,Sains,NONE,,0.95,"Cluster contains Laila chilli sauces (BBQ and Sweet Chilli, 1L liquid products). All candidates are either legumes/dried goods (A-D), baked goods (E-F), kitchen",8
8878,2,Sains,NONE,,0.95,"Cluster is chicken thighs (1000-1100g). All Sainsbury's candidates are either whole chickens, chicken fillets, or stuffed whole chickens - none are thighs. Diff",6
8875,2,Morrisons,NONE,,0.95,"Candidate A is a different Starbucks variety (Chocolate Hazelnut vs White Chocolate Mocha). All other candidates are either different brands, different product ",8
8865,2,Sains,NONE,,0.95,"The cluster contains biscuit assortments (550g). Candidate A is chocolate bars, B is sugar, C is nuts, D is rice, E is petite cases (unspecified), F is porridge",8
8893,3,Tesco,NONE,,0.95,"Cluster is Lindt Lindor Milk Chocolate Truffles 200g. Candidate B is Milk Mint (different flavour), C is Strawberry & Cream (different flavour), A is Milk Choco",8
8895,2,Tesco,NONE,,0.95,Cluster is Kit Kat Bites Biscoff 90g. Candidate A is Kit Kat Egg Package 120g - different variety (Egg vs Biscoff) and different weight (120g vs 90g). No other ,8
8897,3,Tesco,NONE,,0.95,"Cluster is Aero brand chocolate (caramel and milk varieties, 86-90g). All Tesco candidates are either own-brand or different brands (Nature's Store), with no Ae",8
8898,3,Tesco,NONE,,0.95,Cluster contains Aero branded products (Golden Honeycomb and Orange varieties in 86-90g sharing bags). None of the Tesco candidates are Aero branded. All candid,8
8890,2,Tesco,NONE,,0.95,The cluster is Tony's Chocolonely White Strawberry Cheesecake 180g. None of the candidates match: E and F are Tony's Chocolonely but different flavours (Hazelnu,8
8889,3,Tesco,NONE,,0.95,"Cluster is Aero Bubbly Caramel multipack (~108-110g). No Tesco candidate matches: A-B are free from/sponge (wrong product), C-D are biscuits/rice cakes (wrong p",8
8903,3,Tesco,NONE,,0.95,"The cluster is Haribo Heart Throbs sweets in 140-160g sizes. None of the Tesco candidates match this specific variety. Candidates A, C, G are different Haribo v",8
8901,3,Tesco,NONE,,0.95,"Cluster contains LU Le Petit Citron/Beurre biscuits (LU brand, lemon flavour or butter biscuits, 140-170g). No Tesco candidate is LU brand Le Petit Citron/Beurr",8
8894,3,Morrisons,NONE,,0.95,"Cluster is Kit Kat Caramel (multiple variants), but candidate A is Kit Kat Dark Mint - different flavour. No other Kit Kat Caramel match available from Morrison",8
8907,2,Morrisons,NONE,,0.95,"Cluster contains own-brand honey (ASDA and Sainsbury's). Candidates A and B are Rowse branded (different brand), which violates the same brand requirement for b",6
8884,3,Tesco,NONE,,0.95,"Cluster is Smarties Buttons (branded product) in 85-90g sharing bags. All Tesco candidates are either different brands (Tesco own-brand), different products (ch",8
8912,2,Sains,NONE,,0.95,"Cluster is M&M's Eggs (branded, specific product). Candidate G is Sainsbury's Milk Chocolate Mini Eggs (different brand, different product line). No M&M's eggs ",8
8914,2,Morrisons,NONE,,0.95,"Cluster is Maltesers Bunny Orange 29g (Easter-specific seasonal product). Candidate A is Maltesers Standard Bag 36.9g (different variety, different weight, not ",8
8906,3,Morrisons,NONE,,0.95,"Cluster contains Lindt Lindor Milk Chocolate Truffles 200g. Candidate D is Lindt Lindor Cornet Blood Orange (different variety/flavour), not milk chocolate. No ",8
8917,2,Morrisons,NONE,,0.95,"Cluster is Robinsons Ready to Drink Peach & Mango Juice Drink 500ml. No candidate matches: A is loose mango fruit, B is beer, C is bread rolls, D is vape liquid",8
8918,3,Morrisons,NONE,,0.99,"Cluster is Itsu branded veggie bao buns (6 pack, 270g). All candidates are Morrisons own-brand products with different core products: A is stovies, B is sausage",3
8921,2,Morrisons,NONE,,0.99,"Cluster is Simon Howie Original Haggis (450-454g). No candidate is haggis. All candidates are different products (granola, gherkins, lamb grills, cereal, bacon,",8
8490,2,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
8923,2,Morrisons,NONE,,0.95,Cluster is Mr Kipling Lemon Sponge Puddings 190g. Candidate B is Mr Kipling but 'Exceedingly Good' variety (not Lemon flavour) and 170g (not 190g). Candidate A ,8
8919,3,Sains,NONE,,0.95,Cluster is Apple & Elderflower Presse (750ml). Candidate H (Belvoir Pink Lady Apple Presse 750ml) has correct flavour and volume but is a different brand. Candi,8
8929,2,Tesco,NONE,,0.95,The cluster is breaded garlic mushrooms (vegetable appetizer). None of the candidates match this core product. Option B is mushroom pizza (different product typ,8
8904,3,Tesco,A,57045.0,0.95,"Freixenet Prosecco, 200ml (20cl), same brand and variety as cluster. Minor spelling variation (Freixenent) is likely a typo but core product is identical.",8
8930,2,Morrisons,NONE,,0.95,"Cluster is Knorr Organic Vegetable Stock Pot (branded, stock pot product, 104g). Candidates A-D are all different products: A is couscous, B is crisps, C is par",4
8930,2,Sains,NONE,,0.95,"Cluster is Knorr Organic Vegetable Stock Pot (stock/bouillon product, ~104g). Candidates are: crisps, vegetable cubes, sweeteners, cooling tray, oatcakes, lenti",8
8932,2,Tesco,NONE,,0.95,"Candidate A is 'Finest British Chunky' (different variety/flavour from 'Homestyle'), candidates B and C are completely different products (pies and drumsticks).",3
8929,2,Morrisons,D,28805.0,0.72,Breaded/crispy garlic mushrooms as core product. D is creamy garlic mushrooms (300g) vs cluster's breaded garlic mushrooms (370-400g). Weight and preparation me,8
8938,2,Sains,NONE,,0.99,"Cluster is Tribe Protein Muesli (cereal/muesli product) 70g. All candidates are chocolate bars or chocolate products, not muesli. No match on brand, product typ",8
8913,3,Tesco,NONE,,0.95,"Cluster is Homepride brand plain flour (multiple variants but all same brand). No candidate is Homepride brand. G is McDougalls (different brand), A is corn flo",8
8939,2,Sains,NONE,,0.95,"Cluster contains napkins and sprinkles (baking/cake decorating items), but candidates A-H are all food products (apples, roses, tuna, loaf bars, nectarines) or ",8
8936,3,Morrisons,NONE,,0.95,"Cluster is cacao/cocoa powder 250g. Candidates are chocolate bars (A,F), curry/chilli/paprika powders (B,C,D), coconut cake (E), flaxseed mix (G), and paneer (H",8
8939,2,Morrisons,NONE,,0.95,"Cluster contains 'Unicorn Napkins' (ASDA) and 'Unicorn Sprinkles' (Tesco) - inconsistent core products. Unicorn Napkins are paper napkins/serviettes, while Unic",8
8943,3,Tesco,A,64404.0,0.85,"Same core product (lychees), same supermarket chain (Tesco), own-brand equivalent to cluster. Minor weight difference (250g vs 200g) is acceptable variation for",8
8945,2,Tesco,NONE,,0.95,"Cluster is lemon shortbread; all Tesco candidates are either different flavours (chocolate, blood orange, orange), different biscuit types (Bounty, Galaxy, cook",8
8907,2,Tesco,NONE,,0.95,"Cluster contains own-brand runny honey (ASDA and Sainsbury's). Tesco candidates are either different brands (Rowse, Hilltop), different varieties (acacia, hot, ",8
8949,2,Sains,NONE,,0.95,"Cluster is Cafedirect Fairtrade Decaf Machu Picchu Peru ground coffee (220-227g). Candidate G is Change Please Bold Soul Coffee (200g) - different brand, differ",8
8928,3,Morrisons,NONE,,0.95,"Cluster is Magnum Vegan Raspberry Swirl (270-275ml, 3-pack sticks). Candidate A is Double Raspberry (different flavour), B is Blueberry Cookie (different flavou",8
8952,2,Morrisons,NONE,,0.95,Cluster is Heineken Silver Pure Malt Lager 650ml. Candidates A-D are tobacco/papers products (completely different category). E is Menabrea Premium Lager (diffe,8
8940,3,Tesco,NONE,,0.95,"Cluster is McGuigan brand merlot (various McGuigan product lines). All candidates are different brands: Lapostolle, Turner Road, Paul Mas, Lateral, Grande Nuit,",8
8932,2,Sains,NONE,,0.95,"Candidate A is a different brand (Stamford Street Co.) from the cluster (ASDA Homestyle and Morrisons Homestyle). While weight matches one cluster item (1500g),",1
8959,3,Morrisons,NONE,,0.98,"Cluster is La Vieille Ferme Rosé Wine (187ml). Candidate A is Blossom Hill White Wine - different brand, different variety (white vs rosé), different flavour pr",8
8963,3,Tesco,NONE,,0.95,Cluster contains Starbucks Dolce Gusto pods (instant coffee capsules for machines). Candidate H is Tesco Latte Macchiato sachets (instant coffee powder sachets),8
8944,3,Tesco,NONE,,0.95,Cluster is Mild Cheddar (240-270g range). Candidate B is Mature Scottish Cheddar (different variety/flavour). Candidate C is Edam (different type). Candidate D ,8
8964,2,Tesco,NONE,,0.95,The cluster is Options Winter Edition Belgian Choc Praline Flavour 220g. Candidate F is Options Mint Madness 220g - same brand and weight but DIFFERENT flavour ,8
8970,3,Tesco,NONE,,0.99,"The cluster is fresh Sharon Fruit (a whole fruit product). All candidates are either fruit salads, yogurts, or desserts - none are fresh whole Sharon Fruit.",8
8972,2,Tesco,NONE,,0.95,Cluster is mature white cheddar cheese blocks (750g and 625g). Candidate B is Cathedral City Mild (different variety - Mild not Mature). Candidate C is Cathedra,8
8972,2,Sains,A,44099.0,0.85,"Mature Cheddar cheese, own-brand (Stamford Street Co. is Sainsbury's own-brand), closest match to cluster's core product despite weight difference (900g vs 750g",8
8966,2,Tesco,NONE,,0.95,"Cluster is B. INK Rosé brand (consistent spelling across SMs). No candidate matches this specific brand. All candidates are different brands (Tesco Finest, Bell",8
8961,2,Morrisons,NONE,,0.95,"Cluster is Tomato & Three Bean Soup (own-brand, 400g/387.5g). No Morrison candidate matches: A is Loyd Grossman (different brand, different variety), B is pasta",8
8978,3,Tesco,NONE,,0.95,"Cluster is Greek Style Yogurt with HONEY flavour at 450g. Candidate A is Natural (no honey), B is 0% Fat (no honey), C is plant-based soya, D is Morello Cherry ",8
8982,3,Tesco,NONE,,0.99,"Cluster is unsmoked gammon joints (1.5-1.8kg). Candidates include herb pots, lamb leg, pork loin, eggs, and sandwich - none match gammon product or weight range",8
8983,2,Tesco,NONE,,0.99,"Cluster contains Biotiful brand kefir drinks (250ml). No candidates match this brand, product type (kefir drink), or format. All candidates are food products (b",8
