ensemble_cluster_id,product_idx,supermarket,source,confidence,reason
11784,51906,Tesco,llm_completion,0.85,"Both cluster and candidate B are peaches in a multi-pack format (4+ pack). Core product is identical (peaches), own-brand variants from different supermarkets a"
13411,25866,Morrisons,llm_completion,0.85,"Funkin Nitro Cocktails Passion Fruit Martini, 1600ml total volume matches cluster. Both Sainsbury's and candidate A feature same flavor variant. Pack format (ca"
11626,4125,ASDA,llm_completion,0.85,"Both cluster items are large oranges (x4 pack). ASDA option A matches with 4 Large Oranges, same pack count and size category. Option E is Medium (different siz"
11760,10908,ASDA,llm_completion,0.85,"Chocolate & hazelnut croissants with pack count of 2, matching the Sainsbury's product in the cluster. ASDA own-brand equivalent of the same core product (choco"
11812,10613,ASDA,llm_completion,0.85,Both cluster items are vanilla custard doughnuts in small pack counts (5 and implied small quantity). Candidate A is 'Custard Donuts' from The BAKERY at ASDA in
13450,9748,ASDA,llm_completion,0.85,"ASDA own-brand Spicy Arrabiata Sauce 350g matches the cluster's core product (arrabiata sauce, 350g). Same weight, same variety, same format as Sainsbury's and "
12323,8370,ASDA,llm_completion,0.85,"ASDA own-brand garlic paste product, 90g size matching Tesco cluster entry. Core product (garlic paste) is identical across all three supermarket own-brands. Di"
11897,43341,Sains,llm_completion,0.85,"Both cluster items are red onions in 3-pack format. Candidate A (JS Red Onions x3) matches this core product - same variety (red onions), same pack count (3). O"
11710,13749,ASDA,llm_completion,0.85,"Soft figs, 250g weight matches Tesco. Different brand (Sofra vs Morrisons/Tesco own-brand) but same core product category and weight. Only viable match among ca"
11695,940,ASDA,llm_completion,0.85,"Fresh rosemary, 20g pack from ASDA own-brand. Matches the core product (fresh rosemary herb) and weight of cluster items from Morrisons and Sainsbury's. Descrip"
11683,989,ASDA,llm_completion,0.85,ASDA British Fluffy & Golden Large Baking Potatoes matches the core product (baking potatoes) from the cluster. Both Morrisons and Tesco offer baking potatoes a
11934,58540,Tesco,llm_completion,0.85,"Cherry Tomatoes, 250g, standard variety. Different brand (Nightingale Farms vs Savers/Stamford Street Co.) but core product is identical - unbranded cherry toma"
12761,23485,Morrisons,llm_completion,0.85,Morrisons The Best is own-brand equivalent to Sainsbury's Taste the Difference and Tesco Finest. Core product is Tomato & Chilli Chutney. Weight difference (200
12012,12206,ASDA,llm_completion,0.85,"Both cluster items are soft/runny set Scotch eggs in 2-pack format around 254-260g. Option B matches this core product (Bistro by ASDA is ASDA's own-brand, 2 Ru"
11806,8336,ASDA,llm_completion,0.85,"ASDA Meat Gravy Granules is the own-brand equivalent of Morrisons/Tesco pork gravy granules. Same weight (200g), same core product type (meat/pork gravy granule"
13664,9227,ASDA,llm_completion,0.85,"All three are 500g own-brand buttery/butter spreads from UK supermarkets with identical weight and pack count. Different brand names (Sainsbury's, Tesco, ASDA) "
11662,62385,Tesco,llm_completion,0.85,"Same core product: Conference Pears, Tesco own-brand (equivalent to Morrisons/Sainsbury's own-brand), minimum 4 pack size matches the x4 pack in cluster, ripe &"
13727,7439,ASDA,llm_completion,0.85,"Both candidates and cluster are mild cheddar cheese slices, 10 pack, 200g. C is ASDA's own-brand equivalent to the Sainsbury's and Tesco branded versions in the"
12540,7620,ASDA,llm_completion,0.85,"Own-brand vegetable soup 400g from ASDA, matching the core unbranded product (vegetable soup, 400g) found in Sainsbury's and Tesco own-brand cluster. A is 'Hear"
9278,46307,Sains,llm_completion,0.85,"Both cluster items are smoked mackerel fillets, boneless, ready-to-eat style, approximately 160-165g. Candidate A matches this core product: Sainsbury's smoked "
11592,63392,Tesco,llm_completion,0.85,"Woodside Farms Cooking Bacon 500G matches the cluster's core product: cooking bacon, 500g weight. All other candidates (B-E) are composite products (pies, sandw"
8765,23111,Morrisons,llm_completion,0.85,"Apple-based sauce product from Morrisons at 280g, matching the cluster's core product (apple sauce) and weight, despite different flavour variety (cinnamon adde"
5855,46574,Sains,llm_completion,0.85,"Both candidates A and B are Stamford Street Co. Tortilla Wraps x8, matching the cluster's pack count and core product (white/plain tortilla wraps). A is plain/w"
5902,46414,Sains,llm_completion,0.85,"Same core product: Tiger Bloomer variety, 800g weight. Black Sheep Craft is a different brand but represents the same unbranded core product (Tiger Bloomer) as "
5992,31114,Morrisons,llm_completion,0.85,Triple chocolate/layer chocolate muffins from Morrisons premium range (The Best equivalent to Extra Special/Taste the Difference). Matches core product variety 
6072,62307,Tesco,llm_completion,0.85,"Both cluster items are white sourdough rolls/bread. Candidate A is Tesco Finest white sourdough rolls (4 pack), matching the roll format and white sourdough var"
6141,48307,Sains,llm_completion,0.85,"Cherry Bakewells x6 240g matches the core product (Cherry Bakewell, pack of 6). While Sainsbury's own-brand vs Mr Kipling branded, the unbranded core product is"
6611,49534,Tesco,llm_completion,0.85,"Same core product: tomato mascarpone pasta sauce, similar weight (500g vs 475-490g cluster range), own-brand Tesco equivalent to Heinz branded cluster is accept"
6812,62215,Tesco,llm_completion,0.85,"Both cluster items are mini roast dinner products around 450-460g. Candidate B is Tesco Mini Roast Chicken Dinner 458g - matches the mini roast dinner format, s"
6895,29084,Morrisons,llm_completion,0.85,"Same core product: chicken, bacon & leek pie from different UK supermarket own-brands. Weight ~500g matches cluster range (475-454g). Different supermarket own-"
7284,27504,Morrisons,llm_completion,0.85,"Extra Bubblemint Sugarfree, similar weight (67.1g vs 70g, minor variation acceptable), multipack format. C is most consistent with cluster's core product despit"
7400,22976,Morrisons,llm_completion,0.85,"Same core product: ready-to-serve custard, 500g, own-brand from different supermarket (ASDA, Tesco, Morrisons). All three are retailer own-brands with identical"
7895,45370,Sains,llm_completion,0.85,"The Jolly Hog BBQ Pulled Pork Sub matches the core product (The Jolly Hog, BBQ Pulled Pork) and brand. Weight/pack count not specified for candidate A, but prod"
7942,45369,Sains,llm_completion,0.85,"Both cluster items are minted lamb steaks (~250-310g), leg or rump cut. Candidate B is lamb rump steaks with mint glaze at 300g, matching the flavor profile and"
7978,28160,Morrisons,llm_completion,0.85,"Morrisons The Best Air Dried Smoked Streaky Bacon matches the cluster's core product: smoked air dried streaky bacon rashers, 200g weight, own-brand equivalent "
8313,58961,Tesco,llm_completion,0.85,"Same core product: raw scallops, 150g weight. All three are own-brand supermarket products (ASDA, Sainsbury's, Tesco). Tesco variant doesn't specify 'Patagonian"
11589,14605,ASDA,llm_completion,0.85,"Both cluster items are 12 beef meatballs at 340g. ASDA Full-Flavoured 12 Beef Meatballs matches the core product (beef, 12 pack, 340g). Fat percentage differenc"
8370,49252,Tesco,llm_completion,0.85,Same core product: white fairy cake cases. Create A Cake is Tesco own-brand equivalent to ASDA and Morrisons own-brands. Pack count of 100 matches ASDA product 
8370,34522,Sains,llm_completion,0.85,"All three (ASDA, Morrisons, Sainsbury's) are own-brand plain white cake/cupcake paper cases. A matches the core product - white paper cases for cakes. C is cupc"
8381,64043,Tesco,llm_completion,0.85,"Both cluster items are nectarines with similar pack counts (3-4 pieces). Tesco Perfectly Ripe Nectarines Minimum 3 matches the core product (nectarines, 3-pack)"
8736,28259,Morrisons,llm_completion,0.85,Morrisons Slow Cooked Sweet & Smo... matches the core product (slow cooked sweet BBQ pulled pork) and weight (500g). The truncated name likely reads 'Sweet & Sm
5776,29213,Morrisons,llm_completion,0.85,"Same brand (Sprite), same variety (zero sugar/no sugar), similar volume (~2L), single pack. Minor naming variation ('Zero' vs 'No Sugar') is acceptable as these"
5733,46433,Sains,llm_completion,0.85,"Warburtons muffins, same brand and core product (breakfast/toasting muffins). Pack count differs (x4 vs x6) but A is closer match than B-E which are different p"
5498,44562,Sains,llm_completion,0.85,"Sainsbury's Smokey Chorizo Tortelloni matches the cluster's spicy sausage tortelloni variety (chorizo is a spicy sausage), same 300g weight, and own-brand torte"
920,51403,Tesco,llm_completion,0.85,"Same brand (Innocent), same volume (750ml), berry-based smoothie variety. 'Blueberries Peaches & Apples' matches the berry fruit profile of 'Berry Set Go Raspbe"
141,23750,Morrisons,llm_completion,0.85,"Good Earth brand, Moroccan Mint variety, 27g weight matches cluster. Text truncation ('Moro…') likely indicates 'Moroccan Mint'. Pack count not explicitly state"
403,28459,Morrisons,llm_completion,0.85,"Same core product (sweet potato mash), same weight (300g). Different brand (Morrisons own-brand vs Albert Bartlett) is allowed per rules since core unbranded pr"
498,26032,Morrisons,llm_completion,0.85,"Same brand (Warburtons), same weight (600g), same variety (Tiger Bloom/Bloomer - minor naming variation for same product), same pack count (1). 'Bloom' appears "
577,47541,Sains,llm_completion,0.85,"Sainsbury's own-brand pork sausage rolls matching the core product (plain pork, similar weight 188g vs 180g/144g cluster range, basic variety without additional"
581,47545,Sains,llm_completion,0.85,JS Mini Pork Rolls 380g matches the cluster's core product: snack/mini-sized pork sausage rolls in similar weight (380g vs 375-400g range). Candidates B-E are d
577,19679,Morrisons,llm_completion,0.85,"A is pork sausage rolls (same variety/flavour as cluster). Weight 150g is between cluster weights (144g-180g), suggesting same product line. B has different fla"
616,18698,Morrisons,llm_completion,0.85,"Same brand (The Collective), same flavour (Peach & Apricot), same weight (90g). Note: cluster shows conflicting dairy claims (Great Dairy vs Dairy Free) - candi"
886,39022,Sains,llm_completion,0.85,"Apple juice from concentrate, 1L volume. Stamford Street Co. is Sainsbury's own-brand equivalent to ASDA's and Morrisons' own-brand products. Same core product "
992,37873,Sains,llm_completion,0.85,"Same brand (Dr. Oetker), same variety (Sicilian Lemon), same product type (extract/oil), similar volume (38ml vs 35ml - minor variation acceptable for same core"
4809,22545,Morrisons,llm_completion,0.85,"Both cluster items and candidate A are red onion chutneys with similar weights (280-310g range). Candidate B is mango chutney, different variety. A matches the "
1094,37608,Sains,llm_completion,0.85,Dr. Oetker branded candles/cake decorations. Cluster shows Number 8 and Number 3 candles (numeric cake candles). Candidate A is Dr. Oetker Letters & Numbers can
1329,51686,Tesco,llm_completion,0.85,Both candidates are green pesto microwave pasta from Tesco own-brand. Candidate A matches the cluster's core product (green pesto micro pasta) with comparable w
1616,33422,Sains,llm_completion,0.85,"Free From ginger-flavored cookies, 150g weight matches cluster. Different brand (Sainsbury's vs ASDA/Tesco) but same own-brand equivalency allowed. 'Ginger Crun"
1683,63800,Tesco,llm_completion,0.85,"Bahlsen Pick Up! Chocolate Biscuit Bars Hazelnut matches the Rhythm 108 Vegan Hazelnut Chocolate Praline variety and flavor profile. However, Pack structure dif"
1693,34285,Sains,llm_completion,0.85,"Triple Chocolate Cookies, 200g weight matches cluster. Sainsbury's own-brand 'Taste the Difference' is premium line equivalent to ASDA Extra Special and Tesco p"
2122,47939,Sains,llm_completion,0.85,Same core product (Rose & Lily flowers bouquet). All three are own-brand supermarket products with identical variety composition. Candidate A uses 'Luxury' desc
2351,40129,Sains,llm_completion,0.85,"Same brand (BLOOM), same volume (700ml). However, B is 'London Dry Gin' (standard variety) while cluster is 'Passionfruit & Vanilla Blossom' (flavored variety),"
4597,21291,Morrisons,llm_completion,0.85,"Same variety (Tikka), same brand (Schwartz), similar weight (83.3g vs 80-92.9g cluster range). Candidate A is Tandoori, a different curry variety."
8762,34329,Sains,llm_completion,0.85,Sainsbury's Creamy White Wine Cooking Sauce 485g matches the cluster's core product (white wine sauce for cooking) and weight is comparable (485g vs 475-500g ra
14204,29258,Morrisons,llm_completion,0.85,"Cadbury Dairy Milk Fruit and Nut Inclusions Ultimate Easter Egg 400g matches the cluster core product (Cadbury brand, Fruit & Nut variety, 400g weight). Candida"
8974,50615,Tesco,llm_completion,0.85,"Tesco Strawberry Yogurt Drink matches the cluster's core product: strawberry yogurt drink, 600g total volume, multi-pack format (6x100g). Own-brand variants acr"
10462,8258,ASDA,llm_completion,0.85,ASDA Extra Special Mint Sauce is an own-brand mint sauce (200g) matching the cluster's core product of plain mint sauce. Morrisons and Tesco own-brand mint sauc
9588,16488,ASDA,llm_completion,0.85,"ASDA Goat's Cheese 100g matches the core product - plain goat's cheese in 100g format, consistent with Morrisons cluster entry. Different from B (ripened variet"
9677,49974,Tesco,llm_completion,0.85,"Same core product: pressed tomato juice, 1 litre. Tesco own-brand equivalent to Cawston Press cluster (different brand but identical unbranded product). Same va"
9787,31695,Sains,llm_completion,0.85,"Same brand (Whitworths Sunny Raisins), same variety, same 14-pack count, and weight (200g) matches Morrisons cluster. Minor brand attribution difference (Sainsb"
9872,13280,ASDA,llm_completion,0.85,"Both cluster items are Hartleys No Added Sugar Raspberry Jelly in ~680-690g packs. Candidate A is No Added Sugar Raspberry (matching flavour), 700g (similar wei"
9004,48646,Sains,llm_completion,0.85,"Extreme Caramel Ice Cream Cookie Cone 440ml matches the cluster's caramel/toffee flavour profile, 440ml volume, and cone format. While 'Extreme' is a different "
10144,33559,Sains,llm_completion,0.85,"Kenco brand, instant coffee, 100g weight match. Cluster specifies '3 in 1 Smooth White' while candidate A is 'Smooth Instant Coffee' - lacks explicit '3 in 1' a"
10227,10574,ASDA,llm_completion,0.85,"Plain naan bread, 2-pack format matches cluster. ASDA own-brand acceptable as equivalent to Morrisons and Tesco own-brands. Weight specification (375g) consiste"
10264,35157,Sains,llm_completion,0.85,"Del Monte Apricots In Light Syrup matches the cluster's brand (Del Monte) and variety (Apricots). Weight 425g is very close to cluster weights (410-420g), likel"
10431,8076,ASDA,llm_completion,0.85,"Flying Goose Sriracha Mayo Sauce matches the core product (sriracha mayo sauce) and volume (200ml). Brand differs from cluster (Thai Dragon vs Flying Goose), bu"
10543,8479,ASDA,llm_completion,0.85,Greenfields Saffron matches the cluster's core product (saffron strands). Candidate A (George Home Bon Bon Jar) is unrelated confectionery. Both cluster items a
9513,43582,Sains,llm_completion,0.85,Sainsbury's Tikka Sliced British Chicken Breast 160g matches the cluster's core product: tikka-flavoured sliced chicken at 160g. The cluster contains Morrisons 
10580,57396,Tesco,llm_completion,0.85,"Pecan nuts, 200g weight matches Sainsbury's in cluster. Pecan Halves is a minor variation (halved vs whole) but core product is pecan nuts at same weight."
10852,61987,Tesco,llm_completion,0.85,"Both cluster items are Muscadet de Sevre et Maine (same variety). Candidate B is Maison Castel Muscadet Sevre Et. Maine, matching the specific sub-region design"
11048,10337,ASDA,llm_completion,0.85,All three are own-brand petit pains (unbranded core product identical). A is ASDA's equivalent of Morrisons/Tesco petit pains. Pack count differs (6 vs 4) but t
11063,11713,ASDA,llm_completion,0.85,ASDA Mexican Style Plain Tortillas matches the core product (plain tortillas/wraps) from Morrisons and Sainsbury's. Own-brand across different supermarkets with
11063,49510,Tesco,llm_completion,0.85,"H.W Nevills 8 Plain Tortilla Wraps matches the cluster's core product: plain tortilla wraps, 8 pack count. Brand is different (H.W Nevills vs Morrisons/Sainsbur"
11090,10604,ASDA,llm_completion,0.85,"Both cluster items are plain folded flatbreads from Deli Kitchen brand. Candidate A is plain flatbreads matching the variety and format, though from ASDA's own "
11199,45766,Sains,llm_completion,0.85,"Ben & Jerry's Vanilla Ice Cream, 465ml matches the Tesco listing. The 'Cookie Dough S'wich Up' variant contains vanilla as the core flavor. However, the cluster"
11241,5259,ASDA,llm_completion,0.85,"Both cluster items are no-chicken nuggets (plant-based) at 320g. Candidate A is OMV! Deliciously Vegan No Chicken Nuggets 320g - same product type, weight, and "
11233,5585,ASDA,llm_completion,0.85,"Birds Eye 8 Chicken Burgers matches the cluster's core product: breaded chicken burgers, 8-pack count (same as Morrisons), similar weight category (400g vs 450-"
11579,46091,Sains,llm_completion,0.85,"Both candidates are breaded garlic chicken kyivs/kievs in approximately 240-270g packs with x2 count. A matches the core product (garlic butter chicken kyivs, 2"
9532,14185,ASDA,llm_completion,0.85,ASDA Extra Special Potato Salad is an own-brand premium line (like Morrisons The Best and Sainsbury's Taste the Difference) with identical core product (plain p
9886,35163,Sains,llm_completion,0.85,"Same core product: garlic & mushroom sauce mix, 26g. Different brand (Sainsbury's Inspired to Cook vs Schwartz) but same unbranded core product. Weight matches "
9509,54476,Tesco,llm_completion,0.85,"Both cluster items are fresh semi-skimmed milk, 1L. Candidate A is semi-skimmed milk, 1L - same core product. The UHT (longlife) processing is a difference in s"
9395,7285,ASDA,llm_completion,0.85,"ASDA Extra Special Mozzarella Bocconcini 125g matches the core product: mozzarella balls/pearls, 125g weight, own-brand premium lines across different SMs (Morr"
9277,7516,ASDA,llm_completion,0.85,"Plain King Prawns, 140-150g weight range, unbranded/generic product matching the cluster's core product. B, C, D, E have added preparations (tempura, spiced, co"
9269,7458,ASDA,llm_completion,0.85,"ASDA Flavoursome 2 Salmon Fillets matches the cluster: own-brand product, 2 fillets, 240g is comparable to cluster weights (220-260g), no added flavour/variety "
9344,44457,Sains,llm_completion,0.85,"Sainsbury's Chicken Tikka Biryani is a chicken biryani variety (same core product type as cluster), 400g weight matches Morrisons exactly, own-brand supermarket"
9354,56310,Tesco,llm_completion,0.85,"Same core product: sausage pasta bake ready meal, 400g. Tesco Finest matches the variety and weight of Morrisons and Sainsbury's own-brand versions. Different b"
9079,15364,ASDA,llm_completion,0.85,Rice Pops is a generic cereal product available as own-brand across supermarkets. ASDA Rice Snaps appears to be the ASDA own-brand equivalent of the same core p
9410,6237,ASDA,llm_completion,0.85,"Same brand (GU), same variety (Cookies & Cream), same weight (170g). Cluster specifies 'Salted Caramel Cookies & Cream' but candidate A lists only 'Cookies & Cr"
9445,9110,ASDA,llm_completion,0.85,"ASDA 6 Large Free Range Eggs matches the cluster's core product (free range eggs, large size, 6 pack). Own-brand across different SMs is acceptable when core pr"
9478,6452,ASDA,llm_completion,0.85,"Billy Bear Slices meat product, 100g size matches Tesco cluster. 'Character Kids' is likely ASDA's branding for the same product line as Morrisons/Tesco Billy B"
457,29567,Morrisons,llm_completion,0.75,"All three are own-brand cauliflower from different supermarkets (ASDA, Sainsbury's, Morrisons). Core product is identical (cauliflower), though ASDA specifies '"
467,43344,Sains,llm_completion,0.75,Sainsbury's Young Spinach is a plain spinach product (own-brand) matching the core unbranded product in the cluster. Weight (260g) is close to cluster range (25
13909,16058,ASDA,llm_completion,0.75,"Both cluster items are pork shoulder joints (core product match). Candidate A is also a pork shoulder joint, though boneless vs bone-in status unclear in cluste"
8764,36753,Sains,llm_completion,0.75,Stokes is a branded tomato ketchup matching the cluster's core product (plain tomato ketchup). Weight (485g) is slightly different from cluster (530-540g) but c
12384,8050,ASDA,llm_completion,0.75,"ASDA Tomato Passata with Basil matches the core product category (tomato passata with basil), weight (500g), and own-brand status across SMs. However, cluster i"
14011,15439,ASDA,llm_completion,0.75,Smoked gammon joint matches cluster variety and flavor profile. Weight (2000g) is slightly lower than cluster (2199.5g-2340g) but within reasonable range for sa
11585,14539,ASDA,llm_completion,0.75,ASDA Tender Lean Diced Beef is diced beef from ASDA (own-brand equivalent to Morrisons/Sainsbury's own-brand). Weight 400g is close to cluster range (425-500g).
11655,926,ASDA,llm_completion,0.75,"Both candidates are small plum tomatoes in 220g packs from ASDA's premium range. A (Petite Plum Vine) is closest match to cluster's baby plum tomatoes, though w"
14002,6421,ASDA,llm_completion,0.75,"ASDA Extra Special Hand Breaded Wiltshire Ham matches the core product: Wiltshire/cured ham, breaded/crumbed preparation, 120g weight, sliced format. Sainsbury'"
9279,7486,ASDA,llm_completion,0.75,Both cluster items are plain 2 cod fishcakes at 270g. Candidate A is 2 cod fishcakes at 290.1g with added flavoring (tomato & mozzarella). While the added flavo
12131,4107,ASDA,llm_completion,0.75,"ASDA Sweet & Tart Grapefruits is a red grapefruit product matching the cluster's core product (red grapefruit, unbranded own-label). A is pickled onions (differ"
12578,29622,Morrisons,llm_completion,0.75,"Morrisons gingerbread biscuit matching Sainsbury's and Tesco gingerbread biscuits. Easter Bunny is a seasonal variant of the core gingerbread biscuit product, s"
9282,7452,ASDA,llm_completion,0.75,"ASDA Prawn Cocktail matches the core product (prawn cocktail sauce/product), though weight differs (170g vs 200g in cluster). Different supermarket own-brands a"
13901,28275,Morrisons,llm_completion,0.75,"Morrisons Space To Roam Chicken Fillets are plain British chicken fillets (340g vs 300-310g cluster average). A, C, D have added flavours/coatings (Katsu, Tempu"
11897,1072,ASDA,llm_completion,0.75,"Red onions in 3-pack format matches the cluster's red onions (Tesco 3-pack, Morrisons salad onions). ASDA 3-pack red onions is the same core product despite 'Sw"
13853,5608,ASDA,llm_completion,0.75,ASDA own-brand Minced Beef Hotpot ready meal matching cluster's core product (minced beef hotpot). Weight difference (340g vs 400g) is minor variation acceptabl
9303,1894,ASDA,llm_completion,0.75,"ASDA own-brand pineapple juice, 1000ml, same core product as Morrisons and Tesco own-brand 100% pineapple juices. 'Fruity & Tangy' is a flavour descriptor but r"
12115,1148,ASDA,llm_completion,0.75,ASDA Cheddar Ploughman's on Malted Bread Sandwich is a cheese & pickle/ploughman's sandwich variant matching the cluster's core product category. Different spec
1646,24048,Morrisons,llm_completion,0.75,"Fibre One 90 Calorie Snack Bars matches brand, calorie count, and weight (120g). Flavor appears to be Salted Caramel based on cluster context, though text is tr"
11707,50539,Tesco,llm_completion,0.75,Tesco Oranges Each matches the core product (oranges) from the cluster. All candidates are Tesco own-brand oranges with unspecified variety. While pack count di
2054,53069,Tesco,llm_completion,0.75,"Both cluster items are own-brand ready-to-eat avocados in twin packs. Tesco Ripe & Ready Twin Pack Avocados matches the core product (ready-to-eat avocados, twi"
2089,59937,Tesco,llm_completion,0.75,Both cluster items are organic pears in 4-packs. Candidate B is a 4-pack of pears (550g total). Candidate A is loose/individual pears. B matches the pack count 
9383,9774,ASDA,llm_completion,0.75,ASDA Extra Special Pomodorini is a tomato & garlic flatbread (215g) matching the core product type of the cluster (sun blush tomato & garlic and garlic flatbrea
13123,1757,ASDA,llm_completion,0.75,"Apple & Mango juice variety matches cluster flavor profile. However, ASDA is own-brand (different from Copella branded products in cluster) and volume is 1000ml"
6172,49517,Tesco,llm_completion,0.75,"Both cluster items are own-brand happy birthday candles with rainbow/multicolor design. Candidate D is Tesco's own-brand rainbow candles, matching the core prod"
5524,25954,Morrisons,llm_completion,0.75,"Morrisons Small Garlic Naan Bread matches the core product: garlic naan bread, similar pack format (small/mini), same flavor. Own-brand equivalent of Patak's br"
12500,2323,ASDA,llm_completion,0.75,Both are sweet pastry cases from different UK supermarket own-brands (Sainsbury's Edlers vs ASDA). Similar weight (195g vs 200g is acceptable variance). Core pr
13740,19716,Morrisons,llm_completion,0.72,Same curry type (Jalfrezi) and chicken base as cluster. Own-brand Morrisons matches Sainsbury's/Tesco own-brands. Weight difference (340g vs 400g) is minor vari
