ensemble_cluster_id,cluster_size,missing_sm,match_letter,picked_idx,confidence,reason,n_candidates
9237,2,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9246,3,ASDA,NONE,,0.95,"Cluster is Nasi Goreng paste (multiple branded variants). Candidates are: A) Laksa paste (different flavor), B-C) Garden peas (completely different product cate",3
9238,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",3
9261,2,Tesco,NONE,,0.95,"Candidate A is Lubella Pasta, completely different brand (Lubella vs Delecta) and product type (pasta vs cake). No match.",1
9240,3,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",4
9241,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9239,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",3
9248,2,ASDA,NONE,,0.95,"Cluster is Jacob's Chocolate Mikado (branded, ~175-176g). No ASDA candidate matches this specific branded product, variety, or weight. All ASDA options are eith",5
9241,2,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9260,3,ASDA,NONE,,0.98,"Cluster is Palwin No 10 Red/Menorah wine. Candidate A is Martini Rosé Sparkling (different brand, different variety, sparkling). Candidate B is Mare Meua Pinot ",2
9245,2,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
9268,2,ASDA,NONE,,0.95,Different variety/flavour: 'Grandma's Ham' vs 'Babuni Smoked Pork Ham'. 'Babuni' appears to be a different product line despite same brand and weight.,1
9247,3,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9269,2,Sains,NONE,,0.95,Cluster contains plain/unflavored salmon fillets. Candidate A has piri piri flavoring (different variety). Candidate B is unbranded but lacks confirmation it ma,5
9266,2,ASDA,NONE,,1.0,"Cluster is Milko Kefir (dairy beverage), candidates are all storage/home products. No match possible.",4
9252,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9248,2,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9256,3,ASDA,NONE,,0.95,"Cluster contains Cidona brand apple drinks (sparkling soft drinks). Candidate A is a dry cider (alcoholic, different product category). Candidates B, C, D are d",5
9254,2,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",2
9250,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",3
9263,2,Sains,NONE,,0.95,"Candidate A is shabbos candles, completely different product category from candy floss. No match possible.",1
9275,2,ASDA,A,7516.0,0.75,"Raw King Prawns, similar weight (140g vs 160-165g cluster), unbranded/own-brand comparable. B is tempura (flavoured/coated), C is spiced (flavoured), D is cooke",5
9263,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",3
9264,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9264,2,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9272,2,ASDA,NONE,,0.99,"Candidate A is squirty cream (dairy product), cluster is squid rings (seafood). Completely different core products.",1
9265,2,ASDA,NONE,,0.99,"Different brand (ASDA Extra Special vs Lee Kum Kee), different product type (Brown Sauce vs Char Siu Sauce), different volume (250ml vs 220-225g)",1
9269,2,ASDA,C,7458.0,0.85,"ASDA Flavoursome 2 Salmon Fillets matches the cluster: own-brand product, 2 fillets, 240g is comparable to cluster weights (220-260g), no added flavour/variety ",5
9277,2,Tesco,NONE,,0.95,"Cluster contains plain/unflavored king prawns (Morrisons Savers, Sainsbury's organic). All Tesco candidates are either flavored varieties (B, C, D) or branded (",5
9266,2,Tesco,NONE,,0.0,api_error: Connection error.,1
9275,2,Sains,NONE,,0.95,"Cluster contains raw king prawns (160-165g). Candidate A is a roll product, B is tempura (cooked/breaded), C is pears, D is dim sum selection (prepared dish). N",4
9265,2,Tesco,NONE,,0.0,api_error: Connection error.,1
9277,2,ASDA,A,7516.0,0.85,"Plain King Prawns, 140-150g weight range, unbranded/generic product matching the cluster's core product. B, C, D, E have added preparations (tempura, spiced, co",5
9270,2,ASDA,NONE,,0.95,"Cluster requires breaded chunky cod fish fingers at 300g with 6-pack count. Candidate A is 320g with 8-pack (Young's brand, different specs). B is curry flavore",5
9276,2,Sains,NONE,,0.95,Cluster is ready-to-eat smoked salmon slices (60g/50g plain product). Candidate A is a sandwich with bread and cream cheese (different product form). Candidate ,5
9278,2,ASDA,NONE,,0.95,"Cluster contains smoked mackerel fillets. A is kipper (different fish), B is sea bass (different fish), C is mackerel but in 'strips' form (not fillets) and dif",3
9271,2,ASDA,NONE,,0.95,"The cluster contains battered COD bites/fillets (200g). Candidate A is onion rings, B is basa goujons (different fish), C is chicken bites (different protein). ",5
9280,2,Tesco,NONE,,0.95,"Cluster contains salmon en croute products. Candidate A is cheese & bacon (different variety/flavour), Candidate B is chicken & ham (different variety/flavour).",2
9274,3,ASDA,NONE,,0.95,"Cluster contains plain/mild smoked salmon products (pâté and sliced). Candidate A is 'Classic' plain smoked salmon (closest match), but cluster shows pâté/smoot",4
9278,2,Sains,A,46307.0,0.85,"Both cluster items are smoked mackerel fillets, boneless, ready-to-eat style, approximately 160-165g. Candidate A matches this core product: Sainsbury's smoked ",3
9280,2,ASDA,NONE,,0.95,Candidate A is cutlery (completely different product category). Candidate B is lemon cheesecake (different product - not salmon en croute). Neither matches the ,2
9276,2,ASDA,NONE,,0.95,"Cluster contains smoked salmon slices (fish product). All ASDA candidates are either bacon, chicken, or ham-based products. No smoked salmon option available.",5
9279,2,ASDA,A,7486.0,0.75,Both cluster items are plain 2 cod fishcakes at 270g. Candidate A is 2 cod fishcakes at 290.1g with added flavoring (tomato & mozzarella). While the added flavo,5
9279,2,Sains,NONE,,0.95,"Cluster is cod fishcakes (270g, x2). Candidate A is haddock (different fish), Candidate B is plaice fillets (different fish, not fishcakes), Candidate C is plai",3
9284,3,ASDA,A,1026.0,0.85,"Sweet chilli/spicy beetroot product, similar weight range (170g vs 180-200g cluster), own-brand supermarket equivalent. Core product matches: beetroot with swee",5
9282,2,ASDA,A,7452.0,0.75,"ASDA Prawn Cocktail matches the core product (prawn cocktail sauce/product), though weight differs (170g vs 200g in cluster). Different supermarket own-brands a",5
9285,2,Sains,NONE,,0.95,Cluster contains raw and cooked jumbo king prawns (150g). Candidate A is a jumbo roll (different product). Candidate B is tempura prawns (different preparation/,4
9287,2,ASDA,NONE,,0.99,"Cluster contains Yellow Fin Tuna products (food); all candidates (A-E) are George Home non-food items (napkins, tumbler, toaster, tablecover). No food products ",5
9289,2,ASDA,NONE,,0.99,"Candidate A is Oriental Lilies (flowers), not crab meat. Completely different product category.",1
9290,2,ASDA,NONE,,0.95,"Different brand (ASDA vs Parson's), different variety (Cooked vs Pickled), different weight (150g vs 155g)",1
9290,2,Tesco,NONE,,0.95,"Candidate A is Pickled Pink Slaw (vegetables), not Pickled Mussels (seafood). Different core products entirely.",1
9285,2,ASDA,NONE,,0.95,Cluster contains raw AND cooked jumbo king prawns (mixed varieties). Candidate A is cooked but cold water prawns (not jumbo king prawns). Candidate B is tempura,5
9289,2,Tesco,NONE,,0.95,Candidate A is different brand (Tesco Orkney vs Ocean Isle Premium) and different variety (Orkney vs Premium). Candidate B is different product type (pate vs me,2
9287,2,Sains,B,44401.0,0.95,Both cluster items and candidate B are yellowfin tuna steaks/fillets at 240g. A is a completely different product (tomato). B matches the core product despite d,2
9288,2,ASDA,NONE,,0.95,"Cluster is fish pie sauce (condiment). A is fishcake product (prepared food), B is a pie dish (kitchenware), C is festive slices (prepared food). None match the",3
9295,3,ASDA,NONE,,0.95,"Cluster contains cream products (double cream and single cream, 600ml). Candidates A and C are napkins (non-food), and B is sliced fruit. No candidate matches t",3
9294,2,Tesco,A,61534.0,0.92,"Grated mature cheddar, 250g format matches cluster. Creamfields is a branded alternative to own-brand grated mature cheddar, but core product (grated mature che",4
9298,3,ASDA,NONE,,0.95,"Cluster is full fat plain soft cheese (200g). Candidate A is 50% less fat (different fat content), B is hard cheese (different type), C is Gouda (different vari",5
9294,2,ASDA,NONE,,0.95,"Cluster requires mature white cheddar, grated format, 240-250g. Candidates C & D are sliced (not grated), E is mild (not mature), A is mild and organic (not mat",5
9302,2,Sains,NONE,,0.95,"Cluster is topside beef (fresh/premium cuts), candidates are corned beef (processed/cured). Different core products despite similar weights.",2
9281,3,Tesco,NONE,,0.95,"Cluster contains plain cod fishcakes (270g, pack of 2). Candidate D is 270g but 'Cod & Parsley' (different variety). Candidates A-C have different flavours. Can",5
9303,2,Sains,A,38413.0,0.95,"100% pure pineapple juice, 1L volume, own-brand product matching cluster's core product (pure pineapple juice). 'Squeezed' and 'Not From Concentrate' are proces",5
9303,2,ASDA,A,1894.0,0.75,"ASDA own-brand pineapple juice, 1000ml, same core product as Morrisons and Tesco own-brand 100% pineapple juices. 'Fruity & Tangy' is a flavour descriptor but r",5
9302,2,ASDA,NONE,,0.95,Cluster contains sliced topside beef products (80g and 90g). Candidate A is sliced topside (100g) - different weight. Candidate B is roast topside - different v,3
9301,2,ASDA,NONE,,0.95,"Cluster is roast chicken (plain/unflavored). All candidates are either different protein (ham), different format (skewers), or different flavors (bacon, tikka, ",5
9315,2,Tesco,NONE,,0.95,"Cluster is Cheese & Garlic Bread/Pizza Bread (~280g). Candidate E is Four Cheese Bread with Pangratatto (different variety/flavour, different weight 245g). No c",5
9315,2,ASDA,A,9720.0,0.95,"Same core product: cheese & garlic bread/pizza bread, same weight (280g), same own-brand format across UK supermarkets. 'Thin Stonebaked' and 'Pizza Bread' are ",5
9319,2,ASDA,NONE,,0.95,"Candidate A is a chorizo product but 'Chorizo Casero' is a different variety/type than 'Spicy Spanish Chorizo Ring'. Additionally, candidates B-E are frying pan",5
9319,2,Sains,NONE,,0.95,"Cluster contains SPICY chorizo rings (200g, 225g), but Candidate A is MILD (different flavour) and Candidate B is a cooking chorizo (different product type/form",2
9282,2,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9321,2,ASDA,NONE,,0.95,"Different brand (Ísey Skyr vs GetPro), different product type (Skyr vs yoghurt), different weight (170g vs 160g)",1
9301,2,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9305,2,Sains,NONE,,0.95,"Cluster contains dry cured ham (Hampshire and Roast varieties). All Sainsbury's candidates are honey roast or breaded cooked ham variants, which are different f",5
9307,3,Sains,NONE,,0.95,"Cluster products are standard deli/carvery ham with no specified slicing format or premium positioning. Candidates A, C, and E have premium 'Taste the Differenc",5
9311,3,Sains,A,40655.0,0.95,"Sainsbury's Apple & Elderflower 1L matches the cluster's core product: apple & elderflower flavour, 1000ml volume, own-brand juice drink. Cluster contains same ",5
9308,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9306,2,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",2
9308,2,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",3
9310,3,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",2
9306,2,ASDA,NONE,,0.95,"The cluster contains Raspberry Trifles (dessert product with specific trifle composition). None of the ASDA candidates are trifles. A is a gut health shot, B is",4
9324,2,ASDA,NONE,,0.95,"Candidate A is peppers (vegetable), not ham. Candidate B is paper plates. Neither matches the peppered ham 120g cluster.",2
9305,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9325,2,ASDA,NONE,,0.95,"Cluster contains fruit cocktail trifles (desserts with trifle/cream layer). Candidates are: A) fruit cake, B) fruit tartlets, C) fruit salad, D) cocktail sticks",5
9327,2,ASDA,NONE,,0.95,Cluster contains chicken with mushroom in sauce/pie format (Cumberland Pie and Madeira & Mushroom Rice). Candidate A is a chicken roll (different format). B and,5
9320,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9330,3,ASDA,B,12135.0,0.95,"ASDA Meal For One Tuna Conchiglie Bake 400g matches the cluster: same core product (tuna pasta bake), same weight (400g), same pack count (1), own-brand equival",3
9323,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",4
9270,2,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",4
9323,2,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
9324,2,Sains,A,44153.0,0.95,"Sainsbury's British Peppered Cooked Ham Slices matches the cluster's core product: peppered ham, 120g weight. Own-brand variants across different supermarkets w",4
9273,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9344,2,Sains,A,44457.0,0.85,"Sainsbury's Chicken Tikka Biryani is a chicken biryani variety (same core product type as cluster), 400g weight matches Morrisons exactly, own-brand supermarket",5
9337,3,Tesco,B,63113.0,0.95,Tesco Plant Chef Meat Free Spaghetti Bolognese 400G matches the cluster: all are own-brand spaghetti bolognese at 400g. The cluster includes a vegetarian varian,5
9350,3,ASDA,NONE,,0.95,"Cluster is Rustlers brand Southern Fried Chicken Burger. Candidate A (Feasters) is a different brand, even though it's the same variety/weight. Rules require sa",5
9335,3,ASDA,B,12044.0,0.85,"ASDA Main for Two is ASDA's premium own-brand equivalent to Morrisons The Best, Sainsbury's Taste the Difference, and Tesco Finest. All are chicken tikka masala",5
9325,2,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",2
9327,2,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9332,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9328,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",3
9341,3,ASDA,NONE,,0.95,"No candidate matches the core product. Cluster is tomato & mozzarella tortelloni (pasta). A is fishcakes, B is feta (not mozzarella) and different weight, C is ",5
9336,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
9355,3,ASDA,NONE,,0.95,"Cluster is ham hock/ham & leek gratin. Candidate A includes chicken (different protein), B is bacon not ham (different protein), C is quiche (different product ",5
9356,3,ASDA,NONE,,0.99,"Cluster is egg mayo sandwich filler (food product), candidates are all sandwich toasters (kitchen appliances). Different product categories entirely.",5
9354,2,Tesco,A,56310.0,0.85,"Same core product: sausage pasta bake ready meal, 400g. Tesco Finest matches the variety and weight of Morrisons and Sainsbury's own-brand versions. Different b",5
9342,2,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9342,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9343,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9344,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9369,3,ASDA,B,2908.0,0.85,Bucatini spaghetti at 500g matches the cluster's core product (Sainsbury's and Tesco both offer Bucatini). ASDA's Pastificio Liguori Bucatini No.6 500g is the s,4
9338,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",4
9347,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",2
9371,2,Sains,NONE,,0.95,"No candidate matches the core product. A is Scotch Egg (different product type), B is Ham Slices (different meat/format), C is Snack Pie (different product type",5
9349,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",3
9379,2,ASDA,NONE,,0.95,"Different brand (Ísey Skyr vs Nomadic), different product type (Skyr vs Oat Clusters yogurt), same weight (170g) is insufficient to match",1
9380,2,Sains,NONE,,0.95,"Cluster is Pieminister Moo & Blue Pie (beef & blue cheese pie, 270g). Candidates are either different brand (Higgidy), raw steaks/meat cuts (B, C, D), or pork p",5
9354,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9371,2,ASDA,NONE,,0.95,"Cluster is Pork & Egg Roll (125g, sliced). Candidate A is Herby Pork & Stuffing (different variety/flavour, 130g). Candidates B-E are different products entirel",5
9358,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9377,3,ASDA,NONE,,0.95,"Cluster is Starbucks DoubleShot Espresso Iced Coffee 200ml ready-to-drink. A is capsules (different format), B is Cappuccino (different variety), C is Coconut C",4
9362,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9361,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",4
9359,2,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9359,2,ASDA,NONE,,0.95,Cluster is Primula Cheese n Prawns 140g. Candidate A is Primula Light Cheese n' Onion 140g - different variety/flavour (Onion vs Prawns). No other candidates ma,5
9384,2,Sains,NONE,,0.95,Cluster is beef chilli & rice products (375-400g). Candidate B is beef in black bean & rice (different sauce/flavor profile). Candidate C is beef hash (differen,5
9383,2,ASDA,A,9774.0,0.75,ASDA Extra Special Pomodorini is a tomato & garlic flatbread (215g) matching the core product type of the cluster (sun blush tomato & garlic and garlic flatbrea,5
9364,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9366,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",2
9370,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9385,2,ASDA,NONE,,0.95,Cluster is Paysan Breton brand cream cheese. Candidate C and D are ASDA own-brand (different brand). Candidate E is Boursin brand (different brand). No candidat,5
9374,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9373,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9391,3,ASDA,NONE,,0.95,"Cluster is Rude Health brand oat drink. Candidates A-E are all ASDA own-brand products (ASDA Free From, ASDA Fresh, JUST ESSENTIALS, Plant Based by ASDA). None ",5
9385,2,Tesco,NONE,,0.95,"Cluster is Paysan Breton Sea Salt Cream Cheese 150g. Candidate A is a sandwich (different product type), B is blue cheese (different brand and variety), C is ch",3
9380,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9386,3,Sains,A,44974.0,0.92,"Sainsbury's Garlic Bread matches the core product (garlic flatbread) across all three SMs. Weight not specified for candidate A, but garlic flatbread is the con",5
9382,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
9395,2,Tesco,NONE,,0.95,Cluster contains mozzarella pearls/balls with pesto flavor (~125-130g). Candidate A is a tortilla wrap (different product type). Candidate B is a bake with ched,3
9394,2,Sains,NONE,,0.95,"Cluster contains branded premium products (Morrisons The Best, Tesco) with feta as core ingredient. Candidate A is own-brand 'Greek Style' (not standard Greek S",5
9382,2,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
9394,2,ASDA,NONE,,0.95,"Cluster contains Greek Salad with Feta (specific variety). ASDA candidates are either different salad types (Fine Cut, Baby Leaf, Bistro, Cress) or different fl",5
9384,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9387,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
9395,2,ASDA,B,7285.0,0.85,"ASDA Extra Special Mozzarella Bocconcini 125g matches the core product: mozzarella balls/pearls, 125g weight, own-brand premium lines across different SMs (Morr",2
9387,2,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9388,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9393,3,ASDA,NONE,,0.95,"Cluster contains cheese pasta (Morrisons) and cheese sandwiches (Sainsbury's, Tesco). No ASDA candidate matches this core product - options are either bread-bas",5
9403,3,ASDA,NONE,,0.95,No candidate matches the Vita Coco Natural Coconut Water 500ml. Option B (Pacific Wax Co) is coconut water but different brand and unverifiable volume. Options ,5
9399,2,ASDA,NONE,,0.95,"Cluster is Paysan Breton brand garlic & herb cream cheese 135g. Candidates are: A) different variety (olives), B&C) garlic bulbs not cream cheese, D) different ",5
9402,3,ASDA,NONE,,0.95,Candidate A is a different brand (Oxo) with different variety (includes Dauphinoise Potato). Candidates B and C are completely different products (generic beef ,3
9396,3,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9408,3,ASDA,NONE,,0.95,"Cluster is Innocent brand mango & passion fruit smoothie 250ml. None of the candidates match: A is LMT Ester Passion Fruit (different brand, different product t",5
9397,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",4
9409,2,ASDA,NONE,,0.95,"Candidate A is a sandwich product (on malted bread), while cluster items are pots/ready meals. Different product formats and likely different weights/compositio",1
9410,2,ASDA,A,6237.0,0.85,"Same brand (GU), same variety (Cookies & Cream), same weight (170g). Cluster specifies 'Salted Caramel Cookies & Cream' but candidate A lists only 'Cookies & Cr",5
9400,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",3
9400,2,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
9401,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9411,2,ASDA,NONE,,0.95,"ASDA Loose Lime is own-brand, unbranded, and lacks the Innocent brand identity and sparkling/bubbles characteristic of the cluster products. Different brand, di",1
9412,3,ASDA,NONE,,0.95,"Cluster is mixed chilli & garlic olives (160-220g). Candidate D is garlic-stuffed green olives only (no chilli), different variety. Candidates A, B, C, E are no",5
9401,2,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",3
9410,2,Tesco,NONE,,0.95,"Cluster is Gu Inspirations Salted Caramel Cookies & Cream (170-168g, 2-pack format). Candidate A is The Gym Kitchen Cookies & Cream Cheesecake (different brand,",5
9406,2,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",4
9405,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9399,2,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9411,2,Tesco,NONE,,0.95,"Cluster is Innocent Bubbles Sparkling Lemon & Lime 330ml. A is Tesco own-brand zero sugar (different brand, different variety). B is Tenzing lime & mint (differ",5
9407,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9413,3,Tesco,NONE,,0.95,"Cluster is Fat Free Onion & Chive Cottage Cheese 300g. Candidates A-E are all different products (cauliflower cheese, chicken kiev, sub, gammon steak, chicken f",5
9407,2,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9420,3,ASDA,NONE,,0.95,Cluster is Deli Kitchen branded garlic tear & share flatbread (270-275g). Candidate D is the closest match (garlic & herb flatbread from ASDA bakery) but lacks ,5
9418,2,ASDA,NONE,,0.95,"Cluster is a lemon tart (baked dessert, ~440g). All candidates are different products: A is cola, B is fruit loaf, C is pancakes, D is lager, E is yogurt. No le",5
9425,2,Tesco,A,53933.0,0.95,"Tesco Loaded Triple Chocolate Brownie is the same core product as the cluster - triple chocolate brownie pudding variety, similar weight (380g vs 340-350g clust",5
9409,2,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
9422,3,Tesco,NONE,,0.95,"Cluster is Mars brand chocolate milk shake drink (400ml). All candidates are either different brands (Stockwell & Co, Tesco, Bol) or different product types (ho",5
9414,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9426,2,Tesco,NONE,,0.95,"Cluster is Tex Mex Dip Selection (dips/spreads), candidates are: A) fritters, B) nuts, C) chocolate, D) biscuits, E) nuts. None match the dip category or produc",5
9414,2,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",2
9416,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",2
9426,2,ASDA,NONE,,0.95,Cluster is Tex Mex Dip Selection (210g). Candidate A is Mezze Grazing Selection (185g) - different product type (mezze vs tex mex dips) and different weight. No,5
9417,2,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
